chapter_id,chapter_sequence_no,book_id,author_id,published_date,tags
2172984,1,382243,17051,2014-07-18,Fantasy
6797590,1,189170,46342,1994-10-12,Horror|Young Adult|Romance|Mystery
2177252,1,697817,82667,2011-12-25,Crime|Mystery
1678624,2,697817,82667,2012-01-07,Thriller|Crime|Adventure
1906019,3,697817,82667,2012-01-18,Crime
4199882,1,692232,80282,2019-01-23,Historical Fiction
6869795,2,692232,80282,2019-02-14,Dystopian|Historical Fiction
9851140,3,692232,80282,2019-02-16,Horror|Historical Fiction|Fantasy|Romance
3871385,4,692232,80282,2019-02-13,Historical Fiction
1511860,5,692232,80282,2019-04-17,Historical Fiction
6328285,6,692232,80282,2019-03-04,Historical Fiction|Literary Fiction|Graphic Novel
4056924,7,692232,80282,2019-04-11,Historical Fiction
1389392,1,147054,82199,1995-03-18,Graphic Novel|Romance|Historical Fiction
1340984,1,691123,34232,2019-03-06,Graphic Novel|Young Adult
9614368,2,691123,34232,2019-03-26,Science Fiction|Graphic Novel|Literary Fiction|Romance
1111697,1,928611,66440,2016-05-24,Mystery|Romance
5450505,2,928611,66440,2016-06-23,Paranormal|Horror|Fantasy|Romance
7915391,1,607308,58353,2016-11-23,Thriller|Mystery|Science Fiction|Fantasy
3869231,2,607308,58353,2016-12-23,Thriller|Mystery|Graphic Novel|Historical Fiction
6565040,3,607308,58353,2016-12-13,Romance|Mystery|Horror
5351333,1,147899,46099,2019-12-12,Thriller|Crime
2448265,2,147899,46099,2020-01-06,Crime|Dystopian|Horror
2073142,3,147899,46099,2020-01-05,Crime
3007949,4,147899,46099,2020-02-01,Graphic Novel|Crime
9242596,5,147899,46099,2020-01-09,Crime|Mystery|Young Adult|Historical Fiction
4728551,6,147899,46099,2020-03-31,Literary Fiction|Crime|Dystopian
6988910,7,147899,46099,2020-02-22,Literary Fiction|Crime|Fantasy
3923648,8,147899,46099,2020-07-02,Crime|Mystery|Paranormal
5398115,9,147899,46099,2020-05-28,Crime|Dystopian
4247278,1,150382,69836,2017-10-14,Fantasy|Romance
7418601,2,150382,69836,2017-10-30,Fantasy
3610067,3,150382,69836,2017-10-30,Horror|Fantasy|Adventure
8195795,4,150382,69836,2017-11-10,Fantasy
8064321,1,429861,33777,2015-12-11,Literary Fiction|Romance
6572306,2,429861,33777,2016-01-03,Literary Fiction|Graphic Novel|Paranormal
3807795,3,429861,33777,2015-12-29,Thriller|Literary Fiction|Fantasy|Graphic Novel
8223306,1,197738,28198,2011-05-19,Literary Fiction
7481767,2,197738,28198,2011-06-10,Literary Fiction
3969863,3,197738,28198,2011-06-08,Fantasy|Romance|Literary Fiction|Graphic Novel
3091870,1,423595,80341,2020-03-10,Fantasy|Mystery|Paranormal
9817353,2,423595,80341,2020-03-18,Paranormal|Adventure
4721071,3,423595,80341,2020-04-17,Literary Fiction|Paranormal|Adventure|Crime
9945055,4,423595,80341,2020-04-15,Paranormal
9943858,5,423595,80341,2020-04-27,Young Adult|Fantasy|Horror|Paranormal
5942577,6,423595,80341,2020-04-19,Historical Fiction|Paranormal
4785535,7,423595,80341,2020-05-27,Paranormal
4099455,8,423595,80341,2020-06-02,Adventure|Crime|Literary Fiction|Paranormal
6026082,9,423595,80341,2020-09-02,Paranormal|Adventure|Horror|Literary Fiction
2198184,10,423595,80341,2020-08-01,Dystopian|Romance|Paranormal
5519619,11,423595,80341,2020-09-16,Fantasy|Paranormal
6022408,12,423595,80341,2020-08-11,Paranormal|Young Adult
2209629,13,423595,80341,2021-02-09,Paranormal|Literary Fiction|Dystopian|Graphic Novel
3255660,14,423595,80341,2020-12-21,Humor|Paranormal
6258483,15,423595,80341,2020-09-22,Paranormal
2911917,16,423595,80341,2021-03-20,Paranormal|Adventure
1526707,17,423595,80341,2021-01-24,Paranormal
5511937,18,423595,80341,2021-04-05,Graphic Novel|Fantasy|Science Fiction|Paranormal
4985338,19,423595,80341,2021-02-15,Paranormal|Science Fiction|Literary Fiction
3328424,1,108890,17212,1997-07-07,Dystopian|Fantasy|Mystery|Thriller
1189565,2,108890,17212,1997-08-05,Dystopian|Graphic Novel|Young Adult|Adventure
3160854,3,108890,17212,1997-08-24,Dystopian
1703897,4,108890,17212,1997-10-02,Dystopian
4407542,5,108890,17212,1997-10-23,Science Fiction|Thriller|Dystopian|Historical Fiction
4966521,6,108890,17212,1997-09-30,Historical Fiction|Dystopian|Mystery|Literary Fiction
2531577,7,108890,17212,1997-09-17,Dystopian|Humor
3808344,8,108890,17212,1997-10-20,Dystopian|Paranormal
7479368,1,473973,54801,2017-03-11,Young Adult|Literary Fiction|Crime
1493399,2,473973,54801,2017-03-27,Literary Fiction
1655402,3,473973,54801,2017-05-08,Fantasy|Humor|Thriller|Literary Fiction
5922984,4,473973,54801,2017-05-07,Paranormal|Humor|Literary Fiction
6503757,5,473973,54801,2017-06-15,Science Fiction|Literary Fiction
7199877,6,473973,54801,2017-05-05,Literary Fiction|Crime|Young Adult
2273076,7,473973,54801,2017-07-21,Literary Fiction
5880427,8,473973,54801,2017-05-06,Literary Fiction
8567184,9,473973,54801,2017-08-18,Young Adult|Dystopian|Literary Fiction
7313327,10,473973,54801,2017-05-22,Literary Fiction
3901710,11,473973,54801,2017-07-09,Literary Fiction
4240891,12,473973,54801,2017-07-21,Paranormal|Literary Fiction
6970370,13,473973,54801,2018-02-10,Literary Fiction
8782635,14,473973,54801,2018-01-04,Humor|Horror|Literary Fiction
8391047,15,473973,54801,2018-01-27,Thriller|Romance|Literary Fiction|Horror
3541735,16,473973,54801,2018-05-20,Literary Fiction|Historical Fiction
4767534,17,473973,54801,2017-08-02,Literary Fiction
6533428,18,473973,54801,2018-08-03,Thriller|Paranormal|Literary Fiction|Fantasy
2832768,19,473973,54801,2017-11-18,Literary Fiction
2553375,20,473973,54801,2018-08-06,Dystopian|Literary Fiction|Mystery|Crime
7581507,1,888193,38721,1992-08-15,Paranormal
1112092,2,888193,38721,1992-09-08,Paranormal|Graphic Novel
1828142,3,888193,38721,1992-08-29,Young Adult|Paranormal|Dystopian|Horror
5913021,4,888193,38721,1992-10-17,Paranormal
9783865,5,888193,38721,1992-10-22,Paranormal
5143131,6,888193,38721,1992-10-24,Paranormal|Mystery
4558476,7,888193,38721,1993-01-30,Graphic Novel|Historical Fiction|Fantasy|Paranormal
4816806,1,396120,71263,2009-10-20,Historical Fiction|Literary Fiction|Horror|Adventure
7379590,2,396120,71263,2009-11-19,Graphic Novel|Adventure|Paranormal|Literary Fiction
5713010,3,396120,71263,2009-12-17,Adventure|Young Adult
8842192,4,396120,71263,2009-12-28,Literary Fiction|Romance|Adventure
2926247,5,396120,71263,2010-02-13,Adventure
1112475,6,396120,71263,2009-11-29,Science Fiction|Paranormal|Adventure
2654713,1,517476,84228,2017-02-13,Humor|Science Fiction|Young Adult
7872864,2,517476,84228,2017-03-12,Science Fiction
4569375,3,517476,84228,2017-04-10,Graphic Novel|Science Fiction|Historical Fiction|Dystopian
9297212,4,517476,84228,2017-05-05,Dystopian|Horror|Thriller|Science Fiction
4736153,5,517476,84228,2017-05-28,Historical Fiction|Paranormal|Science Fiction
9950314,6,517476,84228,2017-05-04,Science Fiction
2275724,7,517476,84228,2017-05-08,Romance|Young Adult|Science Fiction
7578794,8,517476,84228,2017-05-08,Science Fiction
8425077,9,517476,84228,2017-06-13,Graphic Novel|Romance|Science Fiction
9253144,10,517476,84228,2017-09-08,Science Fiction
2037447,11,517476,84228,2017-09-11,Science Fiction|Fantasy|Humor
7036924,12,517476,84228,2017-12-07,Science Fiction
3598610,13,517476,84228,2017-08-12,Mystery|Thriller|Science Fiction|Crime
6789912,1,624514,42129,2017-03-04,Humor|Literary Fiction|Romance
5051679,2,624514,42129,2017-03-25,Romance|Horror
4397769,3,624514,42129,2017-04-13,Horror|Fantasy|Romance
9251541,4,624514,42129,2017-04-15,Romance|Mystery|Adventure|Young Adult
5267531,5,624514,42129,2017-04-13,Thriller|Historical Fiction|Romance|Horror
7859551,6,624514,42129,2017-08-01,Romance|Dystopian|Thriller
8876197,7,624514,42129,2017-05-15,Romance|Dystopian|Literary Fiction|Humor
1240771,8,624514,42129,2017-07-15,Fantasy|Humor|Mystery|Romance
9315179,1,304350,54424,2003-06-08,Mystery|Fantasy|Horror|Crime
8658475,2,304350,54424,2003-06-25,Science Fiction|Crime
3911860,3,304350,54424,2003-07-04,Crime|Thriller|Horror
3849768,1,429748,68827,1996-08-04,Literary Fiction|Crime|Paranormal
8928935,2,429748,68827,1996-08-21,Horror|Literary Fiction|Crime|Young Adult
4385090,3,429748,68827,1996-09-19,Crime
9931463,4,429748,68827,1996-10-03,Crime|Romance|Literary Fiction
7252806,5,429748,68827,1996-11-24,Crime
7925406,6,429748,68827,1996-11-02,Crime|Humor|Thriller
2723161,7,429748,68827,1996-12-02,Graphic Novel|Science Fiction|Crime|Fantasy
7642038,8,429748,68827,1996-12-01,Crime|Paranormal
3364836,9,429748,68827,1997-01-19,Science Fiction|Crime|Graphic Novel
5341521,10,429748,68827,1996-10-15,Dystopian|Crime
9844072,11,429748,68827,1997-03-12,Horror|Literary Fiction|Mystery|Crime
5966873,12,429748,68827,1997-03-12,Horror|Crime|Historical Fiction|Graphic Novel
9002552,13,429748,68827,1997-05-19,Young Adult|Humor|Crime
6958658,14,429748,68827,1997-04-21,Literary Fiction|Romance|Crime
6881547,15,429748,68827,1997-09-14,Science Fiction|Dystopian|Paranormal|Crime
8766588,16,429748,68827,1996-12-17,Crime
4944436,1,888363,74071,2018-01-10,Dystopian
8669856,2,888363,74071,2018-02-02,Dystopian|Literary Fiction
5699368,3,888363,74071,2018-02-05,Humor|Dystopian|Mystery|Graphic Novel
2215274,1,509617,72973,2002-11-04,Adventure|Young Adult|Graphic Novel|Historical Fiction
2225247,2,509617,72973,2002-11-15,Historical Fiction|Young Adult
4298738,3,509617,72973,2003-01-03,Horror|Romance|Science Fiction|Young Adult
6036354,1,860939,82667,2001-07-04,Graphic Novel|Adventure
9993891,2,860939,82667,2001-07-23,Humor|Adventure
6371278,1,473122,23022,1993-12-31,Dystopian|Romance|Fantasy
2236572,2,473122,23022,1994-01-08,Science Fiction|Romance
5346749,3,473122,23022,1994-01-26,Romance
2562085,4,473122,23022,1994-01-24,Science Fiction|Crime|Thriller|Romance
2532081,1,235808,65097,1990-02-10,Mystery|Paranormal|Literary Fiction
2702698,2,235808,65097,1990-02-24,Science Fiction|Mystery|Thriller|Fantasy
5738161,3,235808,65097,1990-03-22,Mystery|Literary Fiction
2532485,4,235808,65097,1990-04-05,Mystery
2668278,1,836789,68138,2005-10-04,Historical Fiction
7045434,2,836789,68138,2005-10-26,Historical Fiction|Science Fiction|Paranormal|Literary Fiction
9885908,3,836789,68138,2005-11-21,Historical Fiction|Science Fiction|Adventure
9847902,4,836789,68138,2005-12-15,Historical Fiction
5355358,5,836789,68138,2005-12-23,Historical Fiction|Humor|Fantasy
2354994,6,836789,68138,2006-02-21,Historical Fiction
7875951,7,836789,68138,2005-11-15,Young Adult|Historical Fiction
2647119,8,836789,68138,2006-04-18,Dystopian|Science Fiction|Adventure|Historical Fiction
9273054,9,836789,68138,2006-03-13,Historical Fiction
3694201,10,836789,68138,2006-06-22,Young Adult|Historical Fiction|Dystopian|Thriller
3867752,11,836789,68138,2005-12-23,Historical Fiction|Mystery
4331515,12,836789,68138,2006-03-07,Historical Fiction|Dystopian
5163541,13,836789,68138,2006-07-07,Horror|Historical Fiction
6203843,14,836789,68138,2006-02-24,Historical Fiction|Literary Fiction|Humor|Dystopian
7715499,1,807459,59674,2004-02-13,Horror|Paranormal
1507683,2,807459,59674,2004-02-22,Paranormal
4947986,3,807459,59674,2004-02-27,Paranormal|Romance|Science Fiction
9617075,4,807459,59674,2004-05-04,Paranormal|Science Fiction|Historical Fiction
6842506,5,807459,59674,2004-03-20,Paranormal
6199896,6,807459,59674,2004-04-03,Young Adult|Paranormal|Adventure|Science Fiction
2555599,7,807459,59674,2004-05-31,Paranormal
5981650,8,807459,59674,2004-07-30,Fantasy|Paranormal|Literary Fiction
4964022,9,807459,59674,2004-10-02,Paranormal|Horror
4486242,1,202110,64921,2008-01-13,Thriller|Humor|Graphic Novel|Young Adult
9688219,2,202110,64921,2008-01-22,Humor
7323290,3,202110,64921,2008-02-22,Adventure|Historical Fiction|Humor|Young Adult
9815510,1,447412,75597,1990-04-29,Dystopian
1719108,2,447412,75597,1990-05-23,Dystopian|Paranormal|Science Fiction
1169494,3,447412,75597,1990-06-24,Dystopian
7512197,4,447412,75597,1990-07-10,Dystopian|Paranormal|Thriller
4248079,5,447412,75597,1990-07-06,Horror|Science Fiction|Dystopian
6449062,6,447412,75597,1990-07-28,Dystopian
4010538,1,527070,34505,2016-06-19,Romance|Adventure|Young Adult
1905648,2,527070,34505,2016-07-16,Crime|Young Adult|Paranormal
1197753,3,527070,34505,2016-07-31,Paranormal|Horror|Young Adult|Thriller
7102658,4,527070,34505,2016-09-14,Paranormal|Young Adult|Graphic Novel|Fantasy
4297394,1,877468,33226,1994-02-06,Thriller|Mystery
4508921,2,877468,33226,1994-03-07,Mystery|Science Fiction|Humor
2332542,3,877468,33226,1994-03-10,Mystery
5281426,1,628040,99267,1996-11-23,Literary Fiction|Mystery|Science Fiction|Horror
2078583,2,628040,99267,1996-12-09,Horror
7535459,3,628040,99267,1996-12-21,Mystery|Horror|Science Fiction
6045015,4,628040,99267,1997-01-10,Horror|Romance|Science Fiction
6125344,5,628040,99267,1997-01-02,Horror
1627070,6,628040,99267,1997-02-16,Paranormal|Dystopian|Romance|Horror
5004149,7,628040,99267,1997-03-23,Thriller|Dystopian|Graphic Novel|Horror
1054333,8,628040,99267,1997-04-05,Romance|Horror|Science Fiction|Dystopian
6259759,9,628040,99267,1997-01-26,Horror|Science Fiction|Mystery
8927190,10,628040,99267,1997-08-02,Horror
4702736,11,628040,99267,1997-07-31,Literary Fiction|Horror|Young Adult
2960990,12,628040,99267,1997-05-18,Horror
8742168,13,628040,99267,1997-10-25,Science Fiction|Mystery|Romance|Horror
9741485,14,628040,99267,1997-05-11,Horror|Historical Fiction|Paranormal|Romance
1211583,15,628040,99267,1997-12-06,Horror
8213793,16,628040,99267,1997-12-18,Horror
6855265,17,628040,99267,1997-06-19,Mystery|Paranormal|Horror|Dystopian
1354599,18,628040,99267,1997-08-05,Horror|Adventure
5800035,19,628040,99267,1998-03-24,Horror
1300764,1,205909,54681,1992-02-18,Literary Fiction|Romance
3546091,2,205909,54681,1992-03-02,Literary Fiction|Adventure|Young Adult|Thriller
6914617,3,205909,54681,1992-04-12,Literary Fiction|Adventure|Crime
3060912,4,205909,54681,1992-03-10,Horror|Romance|Young Adult|Literary Fiction
4386843,1,626570,80371,2017-01-15,Thriller|Young Adult|Fantasy
7603088,2,626570,80371,2017-01-23,Mystery|Crime|Young Adult
9309314,3,626570,80371,2017-03-08,Horror|Mystery|Young Adult|Historical Fiction
2297891,4,626570,80371,2017-03-25,Young Adult|Science Fiction|Fantasy|Humor
2747524,1,946719,60293,1997-05-20,Dystopian|Graphic Novel|Historical Fiction|Thriller
9151211,2,946719,60293,1997-06-14,Fantasy|Crime|Graphic Novel|Science Fiction
7836550,3,946719,60293,1997-06-03,Graphic Novel|Romance|Fantasy
6747991,4,946719,60293,1997-07-25,Graphic Novel|Thriller
6571981,5,946719,60293,1997-08-12,Graphic Novel
4493568,1,912709,88240,2000-03-19,Graphic Novel|Thriller|Romance|Crime
3725091,2,912709,88240,2000-04-08,Crime|Science Fiction|Fantasy|Adventure
3473663,3,912709,88240,2000-05-18,Crime
1319305,1,257482,50970,2000-02-14,Fantasy|Historical Fiction
9994903,2,257482,50970,2000-03-14,Horror|Fantasy
5417448,3,257482,50970,2000-03-27,Fantasy
4956884,4,257482,50970,2000-04-20,Fantasy
1567864,5,257482,50970,2000-03-17,Fantasy
1466285,6,257482,50970,2000-06-08,Fantasy
8486266,7,257482,50970,2000-07-19,Horror|Fantasy
3584366,8,257482,50970,2000-04-24,Fantasy
2445063,9,257482,50970,2000-04-10,Science Fiction|Historical Fiction|Fantasy|Paranormal
2597163,10,257482,50970,2000-08-12,Young Adult|Horror|Fantasy|Adventure
9978605,11,257482,50970,2000-12-10,Humor|Dystopian|Fantasy|Romance
6044895,12,257482,50970,2000-09-21,Paranormal|Fantasy|Dystopian
2632595,13,257482,50970,2000-05-08,Fantasy|Dystopian|Romance|Science Fiction
7531272,14,257482,50970,2000-10-31,Fantasy|Paranormal|Horror|Crime
6644332,15,257482,50970,2000-06-05,Fantasy
3091491,16,257482,50970,2001-01-24,Fantasy|Romance|Paranormal
2447062,17,257482,50970,2001-02-16,Fantasy|Historical Fiction|Humor|Thriller
7966636,18,257482,50970,2000-12-16,Literary Fiction|Fantasy|Historical Fiction|Science Fiction
2901409,1,124835,87236,1998-09-19,Science Fiction|Fantasy|Young Adult|Humor
4419645,2,124835,87236,1998-10-05,Crime|Fantasy|Thriller
5028937,3,124835,87236,1998-11-14,Young Adult|Fantasy
6105533,4,124835,87236,1998-12-12,Fantasy|Science Fiction|Paranormal
6272518,1,715698,11109,2020-09-25,Fantasy|Humor|Science Fiction|Adventure
2862269,2,715698,11109,2020-10-18,Humor|Literary Fiction|Graphic Novel
3644834,1,934739,70637,1994-07-12,Science Fiction
8255465,1,500673,94607,1992-04-22,Crime|Dystopian|Fantasy|Paranormal
4819872,2,500673,94607,1992-05-22,Dystopian|Paranormal|Mystery
6585943,1,600121,98148,2017-11-04,Young Adult|Graphic Novel|Paranormal|Thriller
8658007,2,600121,98148,2017-11-25,Humor|Dystopian|Graphic Novel|Young Adult
1392535,3,600121,98148,2017-11-28,Graphic Novel
3921468,1,714841,97562,2005-01-30,Crime|Fantasy|Young Adult|Historical Fiction
8899659,2,714841,97562,2005-02-18,Historical Fiction|Graphic Novel
8518877,3,714841,97562,2005-03-13,Historical Fiction
7961858,1,993415,63856,2008-03-22,Paranormal|Crime|Horror|Adventure
9015202,2,993415,63856,2008-04-01,Fantasy|Crime|Horror|Paranormal
5064135,3,993415,63856,2008-04-17,Paranormal|Historical Fiction|Literary Fiction
5095650,1,139225,60965,1997-08-04,Romance|Science Fiction|Dystopian|Adventure
4847950,2,139225,60965,1997-08-25,Science Fiction|Young Adult|Dystopian
4353094,3,139225,60965,1997-09-09,Literary Fiction|Dystopian
8504298,4,139225,60965,1997-09-15,Crime|Paranormal|Dystopian|Thriller
3212742,5,139225,60965,1997-11-28,Dystopian
4623823,6,139225,60965,1997-11-02,Dystopian
9297083,7,139225,60965,1998-01-31,Dystopian|Adventure|Romance
1441463,8,139225,60965,1997-11-03,Young Adult|Dystopian|Humor
7580194,1,404212,80747,2004-11-02,Literary Fiction
3857934,2,404212,80747,2004-11-11,Literary Fiction|Historical Fiction
2068755,1,269054,65435,2018-11-04,Crime|Literary Fiction|Romance
8140966,2,269054,65435,2018-11-24,Literary Fiction|Humor|Romance
8058504,3,269054,65435,2018-12-26,Crime|Science Fiction|Romance
7035974,4,269054,65435,2019-01-30,Adventure|Fantasy|Young Adult|Romance
3787051,1,258898,67850,2014-05-01,Horror|Adventure|Historical Fiction
2260238,2,258898,67850,2014-05-08,Horror|Humor|Paranormal|Thriller
3337182,3,258898,67850,2014-05-23,Mystery|Horror|Literary Fiction|Humor
5943794,4,258898,67850,2014-06-03,Graphic Novel|Horror
6051735,1,815520,47364,1993-01-19,Young Adult|Historical Fiction|Dystopian|Graphic Novel
7599380,2,815520,47364,1993-02-06,Graphic Novel|Romance|Humor
3925802,1,585602,76494,1997-05-24,Graphic Novel
1392357,2,585602,76494,1997-06-03,Thriller|Graphic Novel|Adventure|Horror
2646998,3,585602,76494,1997-06-23,Graphic Novel
4164529,1,182578,52906,1997-10-03,Fantasy|Mystery|Humor|Adventure
2235414,2,182578,52906,1997-10-20,Mystery
6218375,3,182578,52906,1997-11-26,Historical Fiction|Mystery
4205984,4,182578,52906,1997-12-26,Literary Fiction|Mystery
1664185,5,182578,52906,1997-12-06,Mystery
4304993,1,756359,12587,2006-02-05,Dystopian|Paranormal|Humor
2163605,2,756359,12587,2006-02-26,Dystopian|Literary Fiction|Young Adult
4196678,3,756359,12587,2006-03-27,Dystopian|Romance|Fantasy|Science Fiction
6667532,4,756359,12587,2006-03-13,Graphic Novel|Historical Fiction|Dystopian
7594753,1,197822,38474,2014-01-24,Mystery|Thriller|Humor|Fantasy
7036440,2,197822,38474,2014-02-05,Fantasy|Historical Fiction|Humor
3060605,3,197822,38474,2014-03-05,Fantasy
1314500,1,853362,19305,2019-09-21,Humor|Thriller|Graphic Novel|Paranormal
4785171,1,342818,20237,2017-05-01,Horror
4300861,2,342818,20237,2017-05-15,Science Fiction|Humor|Horror|Paranormal
4805215,3,342818,20237,2017-06-04,Horror
6526912,4,342818,20237,2017-05-28,Horror
2237590,5,342818,20237,2017-08-13,Thriller|Fantasy|Horror
8999273,6,342818,20237,2017-09-23,Horror|Dystopian|Mystery|Adventure
5011838,7,342818,20237,2017-07-06,Mystery|Horror
6350995,8,342818,20237,2017-09-25,Adventure|Horror
5770143,1,326122,61873,2012-02-25,Science Fiction|Historical Fiction|Romance|Graphic Novel
2840891,2,326122,61873,2012-03-03,Literary Fiction|Romance|Historical Fiction|Thriller
7673702,3,326122,61873,2012-03-22,Science Fiction|Fantasy|Romance
7529621,4,326122,61873,2012-05-01,Romance|Historical Fiction
4910165,5,326122,61873,2012-04-13,Paranormal|Crime|Romance
5910765,6,326122,61873,2012-05-05,Romance|Mystery|Literary Fiction|Fantasy
3460223,1,946699,98501,2013-03-08,Graphic Novel|Historical Fiction|Young Adult|Paranormal
9481508,2,946699,98501,2013-03-23,Paranormal|Thriller|Literary Fiction
4890107,3,946699,98501,2013-03-24,Mystery|Paranormal|Graphic Novel|Humor
1723184,1,814562,30676,2016-11-29,Humor
4640027,1,785999,13905,2016-07-28,Graphic Novel|Dystopian|Paranormal|Horror
6871862,2,785999,13905,2016-08-23,Graphic Novel|Thriller
2277411,3,785999,13905,2016-09-08,Graphic Novel
6823589,4,785999,13905,2016-10-14,Graphic Novel
2250578,5,785999,13905,2016-11-17,Romance|Graphic Novel|Historical Fiction
9291551,1,247705,86943,2000-07-15,Horror|Adventure|Literary Fiction
4872009,2,247705,86943,2000-07-24,Literary Fiction
1588751,3,247705,86943,2000-08-22,Dystopian|Horror|Literary Fiction
8014462,1,906172,62530,2000-07-31,Fantasy|Adventure
9327311,2,906172,62530,2000-08-10,Fantasy|Humor|Young Adult|Adventure
8474629,3,906172,62530,2000-09-01,Graphic Novel|Crime|Fantasy|Literary Fiction
8046563,4,906172,62530,2000-10-11,Fantasy
5405753,5,906172,62530,2000-10-27,Fantasy|Romance
2322387,6,906172,62530,2000-12-08,Fantasy
9538839,7,906172,62530,2000-12-10,Fantasy
7224762,1,853459,21802,2000-09-02,Horror|Dystopian
3640251,2,853459,21802,2000-09-19,Mystery|Horror|Adventure|Dystopian
3821494,3,853459,21802,2000-10-18,Horror|Literary Fiction
5424075,4,853459,21802,2000-10-11,Horror
6922915,1,268870,12628,1995-12-15,Young Adult|Romance|Crime
4285997,2,268870,12628,1995-12-30,Romance|Humor|Thriller|Crime
8550920,3,268870,12628,1996-02-13,Crime|Adventure|Thriller
9565604,4,268870,12628,1996-02-04,Crime|Historical Fiction|Adventure
3012965,1,625986,66148,1990-11-04,Horror|Fantasy|Graphic Novel|Mystery
4445293,2,625986,66148,1990-11-13,Horror|Mystery|Science Fiction|Fantasy
5186106,3,625986,66148,1990-12-28,Mystery
5278152,4,625986,66148,1991-01-18,Mystery|Adventure
6180081,5,625986,66148,1991-02-12,Romance|Mystery|Fantasy|Thriller
3995976,6,625986,66148,1991-02-22,Mystery
3699580,7,625986,66148,1990-12-22,Mystery
8615588,8,625986,66148,1991-05-05,Mystery|Fantasy
3851930,9,625986,66148,1991-01-31,Mystery
7875422,10,625986,66148,1991-03-19,Mystery|Literary Fiction
9238226,11,625986,66148,1991-03-14,Mystery|Literary Fiction
5811768,1,641380,45811,2018-04-20,Graphic Novel|Humor|Science Fiction
8535433,2,641380,45811,2018-05-17,Paranormal|Graphic Novel|Thriller|Young Adult
3278281,3,641380,45811,2018-05-26,Graphic Novel
5893918,4,641380,45811,2018-05-14,Graphic Novel|Young Adult|Dystopian
4535938,5,641380,45811,2018-08-10,Graphic Novel
1751506,1,864118,77425,2015-12-07,Humor
1287770,2,864118,77425,2016-01-01,Humor|Paranormal|Thriller
1876215,3,864118,77425,2016-01-10,Romance|Humor|Paranormal|Horror
1601115,4,864118,77425,2016-02-29,Graphic Novel|Humor
3696691,5,864118,77425,2016-04-01,Dystopian|Graphic Novel|Thriller|Humor
4305792,6,864118,77425,2016-02-20,Dystopian|Humor
3842463,7,864118,77425,2016-06-04,Dystopian|Humor|Young Adult
4904491,8,864118,77425,2016-03-28,Humor|Thriller|Fantasy
5385749,1,738309,98542,2005-09-04,Humor|Romance|Crime
5939804,2,738309,98542,2005-09-19,Humor
4331327,3,738309,98542,2005-10-08,Humor
6019217,4,738309,98542,2005-11-27,Graphic Novel|Mystery|Humor
7711686,1,783037,29976,2018-03-18,Graphic Novel|Crime|Horror|Literary Fiction
7349207,2,783037,29976,2018-04-13,Graphic Novel|Humor|Literary Fiction
2484553,3,783037,29976,2018-04-13,Graphic Novel
2967780,4,783037,29976,2018-05-26,Graphic Novel
9615927,5,783037,29976,2018-07-12,Horror|Graphic Novel|Science Fiction
3377355,1,648706,45197,1995-02-06,Crime
5801837,2,648706,45197,1995-02-18,Young Adult|Crime|Historical Fiction
1573690,3,648706,45197,1995-02-22,Romance|Horror|Crime
2453794,4,648706,45197,1995-03-17,Paranormal|Dystopian|Crime|Adventure
9495272,5,648706,45197,1995-05-25,Historical Fiction|Crime|Horror
1774672,1,905973,24707,2011-08-09,Dystopian|Mystery|Fantasy
5689620,2,905973,24707,2011-08-30,Young Adult|Fantasy
6169451,1,457999,61472,1992-07-13,Horror|Dystopian|Graphic Novel|Adventure
5265948,2,457999,61472,1992-08-01,Graphic Novel|Paranormal|Romance
7023855,3,457999,61472,1992-08-28,Graphic Novel
7010570,4,457999,61472,1992-08-06,Dystopian|Graphic Novel|Fantasy|Historical Fiction
6255635,5,457999,61472,1992-10-29,Graphic Novel|Dystopian|Literary Fiction|Young Adult
3592937,1,569217,22924,2015-08-17,Humor|Paranormal
6138974,2,569217,22924,2015-09-06,Humor
9350023,3,569217,22924,2015-10-06,Humor|Historical Fiction
8861684,4,569217,22924,2015-09-28,Humor|Young Adult
3250021,5,569217,22924,2015-11-17,Humor|Thriller|Science Fiction|Historical Fiction
2962006,6,569217,22924,2015-10-01,Crime|Thriller|Humor|Horror
2225555,7,569217,22924,2016-02-01,Humor
1197373,8,569217,22924,2015-11-02,Humor
3785002,9,569217,22924,2015-12-31,Humor
5890080,1,923501,89988,2001-12-24,Mystery
2420490,2,923501,89988,2002-01-10,Mystery
9156352,3,923501,89988,2002-01-31,Adventure|Mystery|Humor
8080204,1,237570,24936,2009-09-14,Adventure|Young Adult|Historical Fiction
6928632,2,237570,24936,2009-10-08,Graphic Novel|Young Adult
9036628,3,237570,24936,2009-11-13,Young Adult
6384465,4,237570,24936,2009-12-10,Young Adult
9962255,5,237570,24936,2010-01-08,Thriller|Young Adult|Literary Fiction
4096971,1,455488,34505,2018-08-04,Adventure|Graphic Novel|Historical Fiction
5461132,2,455488,34505,2018-08-20,Romance|Fantasy|Historical Fiction
5037493,3,455488,34505,2018-08-30,Historical Fiction
1105488,1,404969,92346,2007-04-26,Mystery|Graphic Novel|Historical Fiction|Dystopian
8460248,2,404969,92346,2007-05-18,Crime|Graphic Novel|Science Fiction
3372880,3,404969,92346,2007-05-18,Paranormal|Crime|Graphic Novel
7037490,1,477819,51033,2003-01-10,Science Fiction
